01|20230609_144528
02|||||||1001556||||||||||ACTIVE|AISBUDDY|AIS BUDDY|AISBUDDY|AIS Buddy|VIPSHOP|VIP Shop|Y||24/08/2019 00:00:00||||||N|||N|||N|||N|||N|||N|||N|||N|||||||||||||||||||||||||||||||0812404813|||
02|||||||1001595||||||||||ACTIVE|ADP|ADP|ADP|ADP|BRONZE|Bronze|Y||05/09/2019 00:00:00|||||1100007144|N|||N|||N|||N|||N|||N|||N|||N||||||||||||||||||||||||||||||||||
02|||||||1001646||||||||||INACTIVE|ARS|ARS|TELECOM|Telecom|||Y||17/12/2021 00:00:00|17/12/2021 00:00:00|||||N|||N|||N|||N|||N|||N|||N|||N|||1,3,5|°√ÿß‡∑æ,‡§∑’´’,´‘µ’È·∫ß§Ï|BBL,KTC,CITI|||||||||||||||||||||||||||||
02|||||||1001659||||||||||INACTIVE|ADP|ADP|AISBUDDY_PAYSTATION|AIS Buddy - Pay Station|VIPSHOP|VIP Shop|Y||14/09/2019 00:00:00|12/10/2020 00:00:00||||1100007162|N|||N|||N|||N|||N|||N|||N|||N|||||||||||||||||||||||||||||||0815483865|||
02|||||||10016||||||||||INACTIVE|BKOFFICE|Back Office|||||Y||04/01/2018 00:00:00||||||N|||N|||N|||N|||N|||N|||N|||N|||||||||||||||||||||||||||||||08563251549|kanawatj@ais.co.th||
02|||||||1001712||||||||||INACTIVE|ADP|ADP|||VIPSHOP|VIP Shop|Y||14/09/2019 00:00:00|18/09/2020 00:00:00||||1100007162|N|||N|||N|||N|||N|||N|||N|||N|||||||||||||||||||||||||||||||0815483865|||
02|||||||1001714|893|‰πµÏ¡“√Ï‡°Áµ|night market|°√ÿß‡∑æ|bangkok|test||||ACTIVE|ADP|ADP|||PLATINUM|Platinum|Y||14/09/2019 00:00:00|||||1100007162|N|||N|||N|||N|||N|||N|||N|||N|||1,3,5,7,9|°√ÿß‡∑æ,‡§∑’´’,´‘µ’È·∫ß§Ï,‰∑¬æ“≥‘™¬Ï,∏π™“µ‘|BBL,KTC,CITI,SCB,Thana Chart||||||||||||||||||||||||||0812403614;0594875454|||
02|||||||1001714|893|‰πµÏ¡“√Ï‡°Áµ|night market|°√ÿß‡∑æ|bangkok|test||||ACTIVE|ADP|ADP|||PLATINUM|Platinum|Y||14/09/2019 00:00:00|||||1100007162|N|||N|||N|||N|||N|||N|||N|||N|||1,3,5,7,9|°√ÿß‡∑æ,‡§∑’´’,´‘µ’È·∫ß§Ï,‰∑¬æ“≥‘™¬Ï,∏π™“µ‘|BBL,KTC,CITI,SCB,Thana Chart||||||||||||||||||||||||||0812403614;0594875454|||
02|||||||1001714|893|‰πµÏ¡“√Ï‡°Áµ|night market|°√ÿß‡∑æ|bangkok|test||||ACTIVE|ADP|ADP|||PLATINUM|Platinum|Y||14/09/2019 00:00:00|||||1100007162|N|||N|||N|||N|||N|||N|||N|||N|||1,3,5,7,9|°√ÿß‡∑æ,‡§∑’´’,´‘µ’È·∫ß§Ï,‰∑¬æ“≥‘™¬Ï,∏π™“µ‘|BBL,KTC,CITI,SCB,Thana Chart||||||||||||||||||||||||||0812403614;0594875454|||
02|||||||1001714|893|‰πµÏ¡“√Ï‡°Áµ|night market|°√ÿß‡∑æ|bangkok|test||||ACTIVE|ADP|ADP|||PLATINUM|Platinum|Y||14/09/2019 00:00:00|||||1100007162|N|||N|||N|||N|||N|||N|||N|||N|||1,3,5,7,9|°√ÿß‡∑æ,‡§∑’´’,´‘µ’È·∫ß§Ï,‰∑¬æ“≥‘™¬Ï,∏π™“µ‘|BBL,KTC,CITI,SCB,Thana Chart||||||||||||||||||||||||||0937019589;0594875454|||
02|||||||1001888||||||||||ACTIVE|AISBUDDYEXCLUSIVE|AIS Buddy Exclusive|AISBUDDY|AIS Buddy|BRONZE|Bronze|Y||26/09/2019 00:00:00||||||N|||N|||N|||N|||N|||N|||N|||N|||||||||||||||||||||||||||||||0812557587|||
02|||||||10018||||||||||ACTIVE|MKTEVENT|Marketing Event|||||Y||04/01/2018 00:06:00||||||Y|07:00|18:00|Y|07:00|18:00|Y|07:00|18:00|Y|07:00|18:00|N|||N|||N|||N|||||||||||||||||||||||||||||||0265325148|kanawatj@ais.co.th||
02|||||||1001950||||||||||ACTIVE|AISBUDDYEXCLUSIVE|AIS Buddy Exclusive|AISBUDDY|AIS Buddy|BRONZE|Bronze|Y||04/10/2019 00:00:00||||||N|||N|||N|||N|||N|||N|||N|||N|||||||||||||||||||||||||||||||0730004063|||
02|||||||1001950||||||||||ACTIVE|AISBUDDYEXCLUSIVE|AIS Buddy Exclusive|AISBUDDY|AIS Buddy|BRONZE|Bronze|Y||04/10/2019 00:00:00||||||N|||N|||N|||N|||N|||N|||N|||N|||||||||||||||||||||||||||||||0815483625|||
02|||||||1001950||||||||||ACTIVE|AISBUDDYEXCLUSIVE|AIS Buddy Exclusive|AISBUDDY|AIS Buddy|BRONZE|Bronze|Y||04/10/2019 00:00:00||||||N|||N|||N|||N|||N|||N|||N|||N|||||||||||||||||||||||||||||||0815483655|||
02|||||||1001950||||||||||ACTIVE|AISBUDDYEXCLUSIVE|AIS Buddy Exclusive|AISBUDDY|AIS Buddy|BRONZE|Bronze|Y||04/10/2019 00:00:00||||||N|||N|||N|||N|||N|||N|||N|||N|||||||||||||||||||||||||||||||0987654567|||
02|||||||1001953||||||||||INACTIVE|MODERNTRADE|Modern Trade|||BRONZE|Bronze|N||03/10/2019 00:00:00|24/02/2020 00:00:00|||||N|||N|||N|||N|||N|||N|||N|||N||||||||||||||||||||||||||||||||||
02|||||||1001959||||||||||ACTIVE|RETAILCHAIN|Retail Chain|||BRONZE|Bronze|N||03/10/2019 00:00:00||||||N|||N|||N|||N|||N|||N|||N|||N||||||||||||||||||||||||||||||||||
02|||||||1001987||||||||||ACTIVE|MODERNTRADE|Modern Trade|||BRONZE|Bronze|N||03/10/2019 00:00:00|22/02/2020 00:00:00|||||N|||N|||N|||N|||N|||N|||N|||N||||||||||||||||||||||||||||||||||
02|||||||10019||||||||||ACTIVE|MKTEVENT|Marketing Event|||||Y||04/01/2018 00:06:00||||||N|||N|||N|||N|||N|||N|||N|||N|||||||||||||||||||||||||||||||0856251478|fuenglam@corp.ais900dev.org||
02|||||||1002155||||||||||ACTIVE|AISBUDDYEXCLUSIVE|AIS Buddy Exclusive|AISBUDDY|AIS Buddy|BRONZE|Bronze|Y||29/10/2019 00:00:00|||||1100007552|N|||N|||N|||N|||N|||N|||N|||N|||||||||||||||||||||||||||||||0815484446|||
02|||||||1002190||||||||||ACTIVE|AISBUDDYEXCLUSIVE|AIS Buddy Exclusive|AISBUDDY|AIS Buddy|SERENADE|Serenade|Y||01/11/2019 00:00:00|||||1100007218|N|||N|||N|||N|||N|||N|||N|||N|||||||||||||||||||||||||||||||0815483876|||
02|||||||10021||||||||||ACTIVE|FBBTELESALES|FBB Telesales|||||N||04/01/2018 00:00:00||||||N|||N|||N|||N|||N|||N|||N|||N|||||||||||||||||||||||||||||||0859653265|sanechie2@ais.co.th||
02|||||||1002276||||||||||ACTIVE|ADP|ADP|ADP|ADP|BRONZE|Bronze|Y||27/11/2019 00:00:00|||||1100007537|N|||N|||N|||N|||N|||N|||N|||N||||||||||||||||||||||||||||||||||
02|||||||1002318||||||||||INACTIVE|AISBUDDY|AIS BUDDY|AISBUDDY|AIS Buddy|BRONZE|Bronze|Y||16/01/2020 00:00:00|08/10/2020 00:00:00|||||N|||N|||N|||N|||N|||N|||N|||N|||||||||||||||||||||||||||||||0999999999|||
02|||||||1002319||||||||||ACTIVE|ADP|ADP|||BRONZE|Bronze|Y||15/05/2020 00:00:00|||||1100007374|N|||N|||N|||N|||N|||N|||N|||N|||||||||||||||||||||||||||||||0999999999|||
02|||||||1002333||||||||||ACTIVE|AISBUDDY|AIS BUDDY|||PLATINUM|Platinum|N||22/08/2020 21:58:38||||||N|||N|||N|||N|||N|||N|||N|||N|||||||||||||||||||||||||||||||0999999999|||
02|||||||1002404||||||||||ACTIVE|PAYSHOP|Pay Shop|||BRONZE|Bronze|N||11/02/2020 00:00:00|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
02|||||||1002417||||||||||ACTIVE|ITCHAIN|IT Chain|||BRONZE|Bronze|N||27/02/2020 18:28:52|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
02|||||||1002447|828|≈‘‚¥È|kk|ππππππ|ffffff|||||ACTIVE|ADP|ADP|||BRONZE|Bronze|Y||01/06/2020 00:00:00||||||N|||N|||N|||N|||N|||N|||N|||N|||||||||||||||||||||||||||||||0987654345|||
02|||||||1002448||||||||||ACTIVE|AISBUDDY|AIS BUDDY|AISBUDDY|AIS Buddy|BRONZE|Bronze|Y||16/06/2020 00:00:00|17/06/2020 00:00:00|||||N|||N|||N|||N|||N|||N|||N|||N|||||||||||||||||||||||||||||||0987654345|||
02|||||||1002449||||||||||ACTIVE|ADP|ADP|||BRONZE|Bronze|N||30/08/2020 00:00:00|||||1100022219|N|||N|||N|||N|||N|||N|||N|||N||||||||||||||||||||||||||||||||||
02|||||||1002453||||||||||ACTIVE|ADP|ADP|||BRONZE|Bronze|N||20/03/2020 00:00:00||||||N|||N|||N|||N|||N|||N|||N|||N||||||||||||||||||||||||||||||||||
02|||||||1002459||||||||||ACTIVE|ITDISTRIBUTOR|IT Distributor|||BRONZE|Bronze|N||24/03/2020 00:00:00|||||1100007289||||||||||||||||||||||||||||||||||||||||||||||||||||||||
02|||||||1002474||||||||||ACTIVE|ITDISTRIBUTOR|IT Distributor|||BRONZE|Bronze|N||24/03/2020 00:00:00|||||1100007290|N|||N|||N|||N|||N|||N|||N|||N||||||||||||||||||||||||||||||||||
02|||||||1002492||||||||||ACTIVE|AISBUDDY|AIS BUDDY|AISBUDDY|AIS Buddy|BRONZE|Bronze|Y||14/04/2020 00:00:00|||||1100007306|N|||N|||N|||N|||N|||N|||N|||N|||||||||||||||||||||||||||||||0111611616|||
02|||||||1002508||||||||||ACTIVE|ADP|ADP|||BRONZE|Bronze|N||23/04/2020 00:00:00||||||N|||N|||N|||N|||N|||N|||N|||N||||||||||||||||||||||||||||||||||
02|||||||1002509||||||||||ACTIVE|AISBUDDY|AIS BUDDY|AISBUDDY|AIS Buddy|BRONZE|Bronze|Y||23/04/2020 00:00:00||||||N|||N|||N|||N|||N|||N|||N|||N|||||||||||||||||||||||||||||||0987654322|||
02|||||||1002510||||||||||ACTIVE|TELEWIZ|Telewiz|||BRONZE|Bronze|N||24/04/2020 10:56:24|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
02|||||||1002512||||||||||ACTIVE|AISCONSIGN|AIS Consign|||BRONZE|Bronze|N||23/04/2020 23:35:02|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
02|||||||1002513||||||||||ACTIVE|AISBUDDYEXCLUSIVE|AIS Buddy Exclusive|AISBUDDY|AIS Buddy|BRONZE|Bronze|Y||24/04/2020 00:00:00||||||N|||N|||N|||N|||N|||N|||N|||N|||||||||||||||||||||||||||||||0987654323|||
02|||||||1002523||||||||||ACTIVE|AISBUDDY|AIS BUDDY|||BRONZE|Bronze|N||10/06/2020 11:10:43|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
02|||||||1002524||||||||||ACTIVE|ADP|ADP|||BRONZE|Bronze|N||23/04/2020 00:00:00||||||N|||N|||N|||N|||N|||N|||N|||N||||||||||||||||||||||||||||||||||
02|||||||1002538||||||||||ACTIVE|AISBUDDY|AIS BUDDY|AISBUDDY|AIS Buddy|BRONZE|Bronze|Y||06/05/2020 00:00:00||||||N|||N|||N|||N|||N|||N|||N|||N|||||||||||||||||||||||||||||||0910010493|||
02|||||||1002570||||||||||ACTIVE|PARTNERMINICORNER|Partner Mini Corner|FAMILYMART|Family Mart|||Y||11/05/2020 00:00:00|||||1100007358|||||||||||||||||||||||||||||||||||||||||||||||||||||0987654564|||
02|||||||1002571||||||||||ACTIVE|OUTSOURCESALESPROMOTER|Outsource Sales Promoter|||||||11/05/2020 00:00:00||||||N|||N|||N|||N|||N|||N|||N|||N|||||||||||||||||||||||||||||||0897412533|||
02|||||||1002576|70|∫“ß≈”æŸ|Banglumpoo|∫“ß≈”æŸ|Banglumpoo|||||ACTIVE|LOCALRETAILCHAIN|Local Retail Chain|||BRONZE|Bronze|N||15/05/2020 00:00:00||||||N|||N|||N|||N|||N|||N|||N|||N||||||||||||||||||||||||||||||||||
02|||||||1002577||||||||||ACTIVE|AISBUDDY|AIS BUDDY|AISBUDDY|AIS Buddy|BRONZE|Bronze|Y||16/05/2020 00:00:00|||||1100007368|N|||N|||N|||N|||N|||N|||N|||N|||||||||||||||||||||||||||||||0935880416|||
02|||||||1002578||||||||||ACTIVE|ADP|ADP|||BRONZE|Bronze|N||11/10/2020 00:00:00||||||N|||N|||N|||N|||N|||N|||N|||N|||||||||||||||||||||||||||||||0815483561|||
02|||||||1002578||||||||||ACTIVE|ADP|ADP|||BRONZE|Bronze|N||11/10/2020 00:00:00||||||N|||N|||N|||N|||N|||N|||N|||N|||||||||||||||||||||||||||||||0987654323|||
02|||||||1002578||||||||||ACTIVE|ADP|ADP|||BRONZE|Bronze|N||11/10/2020 00:00:00||||||N|||N|||N|||N|||N|||N|||N|||N|||||||||||||||||||||||||||||||0987654345|||
02|||||||1002579||||||||||ACTIVE|AISBUDDY|AIS BUDDY|AISBUDDY|AIS Buddy|BRONZE|Bronze|Y||16/05/2020 00:00:00|||||1100007368|N|||N|||N|||N|||N|||N|||N|||N|||||||||||||||||||||||||||||||0935880417|||
02|||||||1002592||||||||||ACTIVE|AISBUDDY|AIS BUDDY|AISBUDDY|AIS Buddy|BRONZE|Bronze|Y||16/05/2020 00:00:00|||||1100007371|N|||N|||N|||N|||N|||N|||N|||N|||||||||||||||||||||||||||||||0910010984|||
02|||||||1002594||||||||||INACTIVE|MODERNTRADE|Modern Trade|||BRONZE|Bronze|N||12/06/2020 00:00:00|12/06/2020 00:00:00||||1100007371|N|||N|||N|||N|||N|||N|||N|||N||||||||||||||||||||||||||||||||||
02|||||||1002595|897|∑ÁÕª Ï|Tops| ‡ π“ π‘§¡ |senanikhom mm3 |||||ACTIVE|ADP|ADP|||BRONZE|Bronze|N||25/08/2020 00:00:00|||||1100007373|N|||N|||N|||N|||N|||N|||N|||N||||||||||||||||||||||||||||||||||
02|||||||1002596||||||||||INACTIVE|MODERNTRADE|Modern Trade|||BRONZE|Bronze|N||11/10/2020 00:00:00|12/10/2020 00:00:00||||1100007371|N|||N|||N|||N|||N|||N|||N|||N|||||||||||||||||||||||||||||||0987654345|||
02|||||||1002597||||||||||ACTIVE|ADP|ADP|||BRONZE|Bronze|N||17/05/2020 00:00:00|||||1100007373|N|||N|||N|||N|||N|||N|||N|||N||||||||||||||||||||||||||||||||||
02|||||||1002598||||||||||ACTIVE|ADP|ADP|||BRONZE|Bronze|N||17/05/2020 00:00:00|||||1100007373||||||||||||||||||||||||||||||||||||||||||||||||||||||||
02|||||||1002610||||||||||ACTIVE|SSP|SSP|||BRONZE|Bronze|N||18/05/2020 00:00:00|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
02|||||||1002638|801| ‚µ√Ï‡∑ 001|storetest001|≈“¥°√–∫—ßß|ladkrabang|||||ACTIVE|AISBUDDY|AIS BUDDY|||BRONZE|Bronze|N||22/05/2020 00:00:00|||||1100007528|N|||N|||N|||N|||N|||N|||N|||N|||1,3|°√ÿß‡∑æ,‡§∑’´’|BBL,KTC||||||||||||||||||||||||||0910000597;0892828839|||
02|||||||1002638|801| ‚µ√Ï‡∑ 001|storetest001|≈“¥°√–∫—ßß|ladkrabang|||||ACTIVE|AISBUDDY|AIS BUDDY|||BRONZE|Bronze|N||22/05/2020 00:00:00|||||1100007528|N|||N|||N|||N|||N|||N|||N|||N|||1,3|°√ÿß‡∑æ,‡§∑’´’|BBL,KTC||||||||||||||||||||||||||0987654321;0892828839|||
02|||||||1002638|801| ‚µ√Ï‡∑ 001|storetest001|≈“¥°√–∫—ßß|ladkrabang|||||ACTIVE|AISBUDDY|AIS BUDDY|||BRONZE|Bronze|N||22/05/2020 00:00:00|||||1100007528|N|||N|||N|||N|||N|||N|||N|||N|||1,3|°√ÿß‡∑æ,‡§∑’´’|BBL,KTC||||||||||||||||||||||||||0988888888;0892828839|||
02|||||||1002638|801| ‚µ√Ï‡∑ 001|storetest001|≈“¥°√–∫—ßß|ladkrabang|||||ACTIVE|AISBUDDY|AIS BUDDY|||BRONZE|Bronze|N||22/05/2020 00:00:00|||||1100007528|N|||N|||N|||N|||N|||N|||N|||N|||1,3|°√ÿß‡∑æ,‡§∑’´’|BBL,KTC||||||||||||||||||||||||||0997830248;0892828839|||
02|||||||1002650||||||||||ACTIVE|PAYSHOP|Pay Shop|ESHOP|E-Shop|BRONZE|Bronze|Y||21/05/2020 00:00:00||||||||||||||||||||||||||||||||||||||||||||||||||||||||||0987654323|||
02|||||||1002655||||||||||ACTIVE|OUTSOURCESALESPROMOTER|Outsource Sales Promoter|||||N||22/05/2020 00:00:00|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
02|||||||1002674||||||||||ACTIVE|SSP|SSP|||BRONZE|Bronze|N||30/05/2020 00:00:00|||||1100007381|N|||N|||N|||N|||N|||N|||N|||N||||||||||||||||||||||||||||||||||
02|||||||1002675||||||||||ACTIVE|AISBUDDY|AIS BUDDY|AISBUDDY|AIS Buddy|BRONZE|Bronze|Y||31/05/2020 00:00:00||||||N|||N|||N|||N|||N|||N|||N|||N|||||||||||||||||||||||||||||||0937019932|||
02|||||||1002699||||||||||ACTIVE|AISBUDDYEXCLUSIVE|AIS Buddy Exclusive|AISBUDDY|AIS Buddy|BRONZE|Bronze|Y||25/02/2021 11:41:27||||||N|||N|||N|||N|||N|||N|||N|||N|||||||||||||||||||||||||||||||0998777777|||
02|||||||1002710||||||||||INACTIVE|AISBUDDY|AIS BUDDY|AISBUDDY|AIS Buddy|BRONZE|Bronze|Y||26/08/2021 00:00:00|26/08/2021 00:00:00|||||N|||N|||N|||N|||N|||N|||N|||N|||||||||||||||||||||||||||||||0988888888|||
02|||||||1002713||||||||2maytest_asc005|2maytest_asc005|ACTIVE|AISBUDDYEXCLUSIVE|AIS Buddy Exclusive|AISBUDDY|AIS Buddy|BRONZE|Bronze|Y||05/06/2020 00:00:00||||||N|||N|||N|||N|||N|||N|||N|||N|||||||||||||||||||||||||||||||0998687567|||
02|||||||1002775||||||||llll|lllll|ACTIVE|ADP|ADP|||BRONZE|Bronze|Y||10/06/2020 00:00:00|01/10/2020 00:00:00||||1100007527|N|||N|||N|||N|||N|||N|||N|||N|||||||||||||||||||||||||||||||0815483730|||
02|||||||1002775||||||||llll|lllll|ACTIVE|ADP|ADP|||BRONZE|Bronze|Y||10/06/2020 00:00:00|01/10/2020 00:00:00||||1100007527|N|||N|||N|||N|||N|||N|||N|||N|||||||||||||||||||||||||||||||0891919122|||
02|||||||1002775||||||||llll|lllll|ACTIVE|ADP|ADP|||BRONZE|Bronze|Y||10/06/2020 00:00:00|01/10/2020 00:00:00||||1100007527|N|||N|||N|||N|||N|||N|||N|||N|||||||||||||||||||||||||||||||0891919129|||
02|||||||1002775||||||||llll|lllll|ACTIVE|ADP|ADP|||BRONZE|Bronze|Y||10/06/2020 00:00:00|01/10/2020 00:00:00||||1100007527|N|||N|||N|||N|||N|||N|||N|||N|||||||||||||||||||||||||||||||0891919129|||
02|||||||1002778||||||||||ACTIVE|DEALER|Dealer|||BRONZE|Bronze|N||10/06/2020 00:00:00|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
02|||||||1002817||||||||||INACTIVE|ADP|ADP|||GOLD|Gold|N||12/06/2020 00:00:00|04/10/2020 00:00:00|||||N|||N|||N|||N|||N|||N|||N|||N||||||||||||||||||||||||||||||||||
02|||||||1002824||||||||||ACTIVE|ADP|ADP|||BRONZE|Bronze|N||11/10/2020 00:00:00||||||N|||N|||N|||N|||N|||N|||N|||N|||||||||||||||||||||||||||||||0812572584|||
02|||||||1002824||||||||||ACTIVE|ADP|ADP|||BRONZE|Bronze|N||11/10/2020 00:00:00||||||N|||N|||N|||N|||N|||N|||N|||N|||||||||||||||||||||||||||||||0978675645|||
02|||||||1002824||||||||||ACTIVE|ADP|ADP|||BRONZE|Bronze|N||11/10/2020 00:00:00||||||N|||N|||N|||N|||N|||N|||N|||N|||||||||||||||||||||||||||||||0998767868|||
02|||||||1002827||||||||||ACTIVE|ADP|ADP|||BRONZE|Bronze|N||18/06/2020 00:00:00||||||N|||N|||N|||N|||N|||N|||N|||N||||||||||||||||||||||||||||||||||
02|||||||1002828|893|‰πµÏ¡“√Ï‡°Áµ|night market|°√ÿß‡∑æ|bangkok|||||ACTIVE|TELEWIZ|Telewiz|||BRONZE|Bronze|N||25/03/2021 13:59:19||||||N|||N|||N|||N|||N|||N|||N|||N|||||||||||||||||||||||||||||||0888555555|||
02|||||||1002829||||||||||ACTIVE|AISBUDDYEXCLUSIVE|AIS Buddy Exclusive|AISBUDDY|AIS Buddy|BRONZE|Bronze|Y||19/06/2020 00:00:00||||||N|||N|||N|||N|||N|||N|||N|||N|||||||||||||||||||||||||||||||0987654567|||
02|||||||1002835||||||||||ACTIVE|ADP|ADP|||BRONZE|Bronze|N||21/06/2020 00:00:00||||||N|||N|||N|||N|||N|||N|||N|||N||||||||||||||||||||||||||||||||||
02|||||||1002836||||||||||ACTIVE|ADP|ADP|||BRONZE|Bronze|N||21/06/2020 00:00:00|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
02|||||||1002837||||||||||ACTIVE|TELEWIZ|Telewiz|||BRONZE|Bronze|N||21/06/2020 00:00:00|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
02|||||||1002838||||||||||ACTIVE|TELEWIZ|Telewiz|||BRONZE|Bronze|N||22/06/2020 00:00:00|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
02|||||||1002848||||||||||ACTIVE|ADP|ADP|||BRONZE|Bronze|N||26/06/2020 00:00:00|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
02|||||||1002851||||||||||ACTIVE|OUTSOURCE|Outsource|||BRONZE|Bronze|N||27/06/2020 00:00:00|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
02|||||||1002852|9|´’§Õπ ·§«√Ï|Seacon Square|»√’π§√‘π∑√Ï|Srinagarindra|‡∑    |test|Modern Trade By James|Modern Trade By James|ACTIVE|MODERNTRADE|Modern Trade|||BRONZE|Bronze|N||29/06/2020 00:00:00||||||Y|10:00|22:00|Y|10:00|22:00|Y|10:00|22:00|Y|10:00|22:00|Y|10:00|22:00|Y|10:00|22:00|Y|10:00|22:00|N|||1|°√ÿß‡∑æ|BBL||||||||||||||||||||||||||0987656787|||
02|||||||1002863||||||||||ACTIVE|ADP|ADP|||BRONZE|Bronze|N||09/07/2020 00:00:00||||||Y|09:00|18:00|Y|09:00|18:00|Y|09:00|18:00|Y|09:00|18:00|Y|09:00|18:00|Y|09:00|18:00|Y|09:00|18:00|Y|09:00|18:00||||||||||||||||||||||||||||||||
02|||||||1002871||||||||||ACTIVE|DEALER|Dealer|||BRONZE|Bronze|N||13/07/2020 00:00:00||||||||||||||||||||||||||||||||||||||||||||||||||||||||||0891230374|||
02|||||||1002885||||||||||ACTIVE|DEALER|Dealer|||BRONZE|Bronze|N||14/07/2020 00:00:00||||||N|||N|||N|||N|||N|||N|||N|||N||||||||||||||||||||||||||||||||||
02|||||||1002903||||||||||ACTIVE|ADP|ADP|||BRONZE|Bronze|N||29/07/2020 00:00:00|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
02|||||||1002907||||||||||INACTIVE|AISBUDDY|AIS BUDDY|AISBUDDY|AIS Buddy|BRONZE|Bronze|Y||11/10/2020 00:00:00|12/10/2020 00:00:00|||||N|||N|||N|||N|||N|||N|||N|||N|||||||||||||||||||||||||||||||0815483582|||
02|||||||1002907||||||||||INACTIVE|AISBUDDY|AIS BUDDY|AISBUDDY|AIS Buddy|BRONZE|Bronze|Y||11/10/2020 00:00:00|12/10/2020 00:00:00|||||N|||N|||N|||N|||N|||N|||N|||N|||||||||||||||||||||||||||||||0933520013|||
02|||||||1002907||||||||||INACTIVE|AISBUDDY|AIS BUDDY|AISBUDDY|AIS Buddy|BRONZE|Bronze|Y||11/10/2020 00:00:00|12/10/2020 00:00:00|||||N|||N|||N|||N|||N|||N|||N|||N|||||||||||||||||||||||||||||||0987654345|||
